"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1597345322","20","","Aggregated",3.20,0.00,53,56,57,57,65,68,78,78,78,78,78,78,1592,0,56,66,36,622,1634
"1597345324","20","","Aggregated",2.90,0.00,56,57,62,62,67,68,78,78,78,78,78,78,1600,0,56,66,36,622,1631
"1597345327","20","","Aggregated",3.10,0.00,57,62,65,67,68,78,250,250,250,250,250,250,1610,0,56,66,36,622,1623
"1597345329","20","","Aggregated",3.00,0.00,57,66,67,67,75,78,250,250,250,250,250,250,1618,0,56,66,36,622,1620
"1597345331","20","","Aggregated",3.10,0.00,57,62,66,67,70,75,250,250,250,250,250,250,1625,0,56,66,36,622,1626
"1597345334","20","","Aggregated",3.30,0.00,57,66,67,70,75,84,250,250,250,250,250,250,1631,0,56,66,36,622,1623
"1597345336","20","","Aggregated",3.20,0.00,57,61,63,67,75,75,84,84,84,84,84,84,1639,0,56,66,36,622,1628
"1597345339","20","","Aggregated",2.90,0.00,59,63,75,84,150,150,490,490,490,490,490,490,1648,0,56,66,36,622,1639
"1597345341","20","","Aggregated",3.00,0.00,59,61,67,84,150,150,490,490,490,490,490,490,1655,0,56,66,36,622,1642
"1597345344","20","","Aggregated",2.90,0.00,59,63,70,75,150,150,490,490,490,490,490,490,1663,0,56,66,36,622,1645
"1597345346","20","","Aggregated",3.50,0.00,59,61,67,70,150,150,150,150,150,150,150,150,1671,0,56,66,36,622,1648
"1597345348","20","","Aggregated",3.40,0.00,59,61,66,70,76,150,150,150,150,150,150,150,1681,0,56,66,36,622,1643
"1597345351","20","","Aggregated",3.30,0.00,59,61,66,71,140,150,150,150,150,150,150,150,1688,0,56,66,36,622,1639
"1597345354","20","","Aggregated",3.60,0.00,58,61,69,71,140,150,150,150,150,150,150,150,1696,0,56,66,36,622,1642
"1597345356","20","","Aggregated",3.20,0.00,58,64,64,68,71,77,83,83,83,83,83,83,1705,0,56,66,36,622,1636
"1597345358","20","","Aggregated",3.80,0.00,64,68,70,77,93,97,480,480,480,480,480,480,1710,0,56,66,36,622,1632
"1597345361","20","","Aggregated",3.10,0.00,68,71,88,90,110,120,480,480,480,480,480,480,1721,0,56,67,36,622,1626
"1597345363","20","","Aggregated",3.20,0.00,68,83,93,97,120,250,480,480,480,480,480,480,1724,0,56,67,36,622,1626
"1597345365","20","","Aggregated",3.50,0.00,68,88,97,110,250,280,480,480,480,480,480,480,1732,0,56,67,36,622,1625
"1597345368","20","","Aggregated",2.80,0.00,53,63,70,72,90,250,280,280,280,280,280,280,1744,0,56,67,36,622,1618
"1597345370","20","","Aggregated",3.40,0.00,58,63,72,79,280,410,430,430,430,430,430,430,1749,0,56,67,36,622,1624
"1597345373","20","","Aggregated",2.90,0.00,58,63,66,72,87,410,430,430,430,430,430,430,1759,0,56,67,36,622,1619
"1597345375","20","","Aggregated",3.50,0.00,53,61,63,64,87,410,430,430,430,430,430,430,1770,0,56,67,36,622,1618
"1597345378","20","","Aggregated",3.70,0.00,53,53,61,61,74,75,87,87,87,87,87,87,1775,0,56,67,36,622,1616
"1597345380","20","","Aggregated",3.50,0.00,50,53,54,55,74,75,87,87,87,87,87,87,1784,0,56,67,36,622,1611
"1597345382","20","","Aggregated",3.60,0.00,53,55,61,63,75,410,710,710,710,710,710,710,1795,0,56,67,36,709,1624
"1597345385","20","","Aggregated",3.40,0.00,55,62,65,74,76,410,710,710,710,710,710,710,1800,0,56,67,36,709,1623
"1597345387","20","","Aggregated",3.10,0.00,53,57,62,63,75,410,710,710,710,710,710,710,1808,0,56,67,36,709,1619
"1597345390","20","","Aggregated",3.20,0.00,54,60,62,62,65,73,410,410,410,410,410,410,1817,0,56,67,36,709,1621
"1597345392","20","","Aggregated",3.30,0.00,54,60,62,62,64,66,73,73,73,73,73,73,1825,0,56,67,36,709,1629
"1597345394","20","","Aggregated",3.10,0.00,52,58,61,62,66,73,430,430,430,430,430,430,1834,0,56,67,36,709,1630
"1597345397","20","","Aggregated",3.30,0.00,52,57,60,61,63,66,430,430,430,430,430,430,1839,0,56,67,36,709,1635
"1597345399","20","","Aggregated",3.30,0.00,54,58,61,63,74,390,430,430,430,430,430,430,1847,0,56,67,36,709,1640
"1597345402","20","","Aggregated",3.20,0.00,56,65,69,71,82,88,390,390,390,390,390,390,1857,0,56,67,36,709,1639
"1597345404","20","","Aggregated",3.40,0.00,57,65,69,71,82,88,390,390,390,390,390,390,1863,0,56,67,36,709,1638
"1597345407","20","","Aggregated",3.10,0.00,56,62,69,71,88,89,420,420,420,420,420,420,1875,0,56,67,36,709,1634
"1597345409","20","","Aggregated",3.60,0.00,59,62,67,69,85,89,420,420,420,420,420,420,1881,0,56,67,36,709,1631
"1597345412","20","","Aggregated",3.40,0.00,58,59,62,64,88,89,420,420,420,420,420,420,1888,0,56,67,36,709,1627
"1597345414","20","","Aggregated",3.10,0.00,59,60,64,67,110,110,110,110,110,110,110,110,1898,0,56,67,36,709,1625
"1597345417","20","","Aggregated",3.40,0.00,59,62,67,69,110,110,110,110,110,110,110,110,1905,0,56,67,36,709,1628
"1597345419","20","","Aggregated",3.10,0.00,58,60,65,67,90,110,110,110,110,110,110,110,1912,0,56,67,36,709,1632
"1597345422","20","","Aggregated",3.20,0.00,53,59,61,62,72,90,93,93,93,93,93,93,1921,0,56,67,36,709,1632
"1597345424","20","","Aggregated",3.60,0.00,52,59,61,65,93,570,570,570,570,570,570,570,1930,0,56,68,36,709,1630
"1597345426","20","","Aggregated",3.40,0.00,52,60,61,62,72,570,570,570,570,570,570,570,1938,0,56,68,36,709,1625
"1597345429","20","","Aggregated",3.60,0.00,59,64,71,72,93,570,570,570,570,570,570,570,1944,0,56,68,36,709,1621
"1597345431","20","","Aggregated",3.20,0.00,54,61,65,71,91,570,570,570,570,570,570,570,1952,0,56,68,36,709,1624
"1597345434","20","","Aggregated",3.20,0.00,54,60,64,71,85,310,500,500,500,500,500,500,1963,0,56,68,36,709,1625
"1597345436","20","","Aggregated",3.40,0.00,56,61,64,72,100,310,500,500,500,500,500,500,1968,0,56,68,36,709,1624
"1597345438","20","","Aggregated",3.10,0.00,55,60,66,71,86,310,500,500,500,500,500,500,1975,0,56,68,36,709,1622
"1597345441","20","","Aggregated",3.10,0.00,60,66,78,80,86,100,470,470,470,470,470,470,1982,0,56,68,36,709,1628
"1597345443","0","","Aggregated",3.20,0.00,64,70,78,80,100,470,730,730,730,730,730,730,1990,0,56,68,36,734,1624
